4,539978,71133600
4,534976,10676880
4,540975,174829550
4,541179,80705750
4,543458,155961480
4,532432,297922400
4,542216,80616400
4,520111,25934040
4,542652,43421410
4,541450,348487040
4,506820,6250000
4,541143,45820250
4,513683,221861920
4,532466,23325300
4,532689,47163270
4,532827,5911620
4,533179,50440500
4,532522,750000000
4,500680,15554320
4,503100,94649520
4,500331,152486400
4,523642,80407890
4,532810,1161636080
4,532898,3417971970
4,533274,140301700
4,500338,125839250
4,500459,9413690
4,531500,135819600
4,542399,57406720
4,533758,180265150
4,532461,2972974050
4,535755,341529480
4,532497,80204400
4,500339,188353760
4,521070,1241310000
4,500084,636273600
4,530549,34720800
4,543064,101825600
4,500790,35673920
4,533273,116352640
4,500312,3899886490
4,533106,357853650
4,532892,26617500
4,526299,82880160
4,534091,43348300
4,533398,108387720
4,500294,495999130
4,533098,2712159450
4,532541,36642600
4,532555,4751366340
4,524816,93104070
4,532234,899949680
4,532720,593054400
4,500520,957258610
4,533088,64385920
4,532313,75757430
4,531213,516282650
4,500109,192785890
4,531642,517207600
4,532500,132915200
4,500247,1429981920
4,533519,743901300
4,500253,302534650
4,500252,6196140
4,534076,48298800
4,500510,1208613040
4,523457,21321000
4,500257,241083750
4,513377,150000000
4,500290,2417370
4,500163,14038650
4,532424,378397150
4,500164,63961220
4,533150,116768820
4,524208,203002240
4,500620,99936900
4,501455,101887720
4,506076,46502400
4,543397,22875480
4,532670,617262100
4,543412,81434780
4,500660,42351500
4,532296,149549040
4,532483,671228100
4,533278,2095327520
4,500830,133273140
4,531344,274182750
4,506395,120544100
4,513375,110144320
4,500870,484668800
4,532885,607665730
4,500085,162320340
4,511243,394504800
4,500087,540786480
4,532210,703108300
4,500480,135828000
4,532175,82889250
4,523367,49901440
4,532868,618828000
4,500096,584670240
4,500645,65643760
4,532848,179215620
4,539254,278873250
4,532488,127424640
4,500124,121567630
4,500125,97634900
4,500840,200116480
4,531162,202929000
4,532178,275400580
4,505200,139473780
4,500495,32985250
4,500086,459000000
4,531599,49773000
4,505790,40639300
4,500469,2008752200
4,500144,76469500
4,500940,291623250
4,532809,306676040
4,532843,520921020
4,532155,2630040000
4,507815,6517000
4,520051,199311500
4,500092,24111120
4,532321,253051000
4,540611,473289550
4,541195,48708400
4,533295,135555720
4,543663,29136600
4,539437,3119305500
4,500300,375289140
4,540153,35165750
4,532539,189067230
4,539336,172097500
4,543526,189749940
4,532798,198920310
4,532636,182519040
4,532163,77124000
4,500249,11486640
4,542920,124786500
4,500770,157948720
4,500483,116850000
4,500302,116945360
4,540530,360342000
4,540376,148988250
4,542650,25603000
4,534309,684000000
4,540173,41510575
4,532221,84127200
4,500135,127284000
4,501425,18140720
